"borough","time","ward01","ward11","ward","p.inc.supp01","nonwhite11","all.dwell01","low.dwell01","med.dwell01","hig.dwell01","med.income01","avg.income01","unemp01","youth.unemp01","price01","sales01","dens01","crime01","crime02","crime03","crime04","crime05","crime06","viol01","viol05","white01","black01","asian01","hholds01","council01","private01","block01","over.council01","over.private01","ownbath01","noheat01","hholds11","council11","private11","white.council01","asian.council01","black.council01","p.white.council01","p.asian.council01","p.black.council01","p.nonwhite.council01","votes.con06","votes.lab06","votes.ld06","total06","turnout06","votes.lab02","votes.ld02","votes.con02","turnout02","total02","votes.con10","votes.lab10","votes.ld10","total10","turnout10","lcrime01","lviol01","perc.lab10","perc.lab06","perc.lab02","dcouncil","rcouncil","cand_vote_order06","allvote06","lab06","pc_lab06","con06","pc_con06","ld06","pc_ld06","gr06","pc_gr06","res06","pc_res06","bnp06","pc_bnp06","ukip06","pc_ukip06","elected06","seats06","labseats06","pc_labseats06","ldseats06","pc_ldseats06","conseats06","pc_conseats06","grseats06","pc_grseats06","resseats06","pc_resseats06","bnpseats06","pc_bnpseats06","ukipseats06","pc_ukipseats06","num_cand06","log_medincome01","log_avgincome01","log_sales01","log_price01","log_hholds01","log_hholds11","log_dens01","lab.borough02","lab.borough06","pc_ld02","pc_con02","pc_lab02","avg.crime"
"Waltham Forest","10","00BHGG","E05000599","High Street",8.20960698689956,0.507326396262476,5109,45.68408691,54.21804658,0.09786651,24270,28440,6.8189567,5.513016845,109995,368,3693.548387,259.8770852,331.5717695,254.6943502,233.3520765,229.3934681,224.8247169,33.9771729636487,44.4790046621017,0.623420840426485,0.186273631395036,0.125257593405609,4942,12.3229461756374,21.3273978146499,55.921052631579,3.23755564548766,6.29299878591663,100,29.9835255354201,5553,9.1301998919503,31.6585629389519,408,74,108,33.1089655172414,6.00505747126437,8.76413793103448,66.8910344827586,846,4045,4293,10033,43.0538922155689,4683,3945,768,41.0867269099871,9932,1501,6437,5680,15137,58.74,5.56020877000361,3.52568891571529,0.42524938891458,0.403169540516296,0.471506242448651,-3.19274628368709,-25.908952600955,1,4098,1472,0.393571344456662,309,0.075402632,1468,0.35822353,604,0.14738896,0,0,0,0,0,0,0,3,1,0.33333334,2,0.66666669,0,0,0,0,0,0,0,0,0,0,11,10.096996,10.255552,5.908083,11.608191,8.5055256,8.6220932,8.2143431,0,0,0.360413971539457,0.0729624838292367,0.427943078913325,254.76727624
"Waltham Forest","11","00BHGH","E05000600","Higham Hill",10.8333333333333,0.51887221464302,4594,21.24510231,78.73313017,0.021767523,21160,24850,8.373015873,6.986899563,115995,225,3562.5,116.2117089,120.74144,115.1555816,106.9553806,104.7329709,104.8014037,21.4166593441088,24.7841381519084,0.585814203730273,0.133249641319943,0.216822094691535,4476,28.485254691689,11.0813226094727,27.756059421423,6.81411974977659,3.26184092940125,98.8993710691824,29.559748427673,4864,19.3667763157895,21.9161184210526,892,134,213,31.3144470588235,4.70418823529412,7.47755294117647,68.6855529411765,781,2773,3762,7643,34.713733316702,3170,3661,730,34.8709929632525,7561,1701,5887,5134,13458,56.5,4.75541360440159,3.06416909319784,0.437434982909793,0.362815648305639,0.419256712075122,-9.11847837589954,-32.0112229102167,1,2970,1031,0.384246407319173,309,0.10404041,1303,0.43872052,327,0.11010101,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,10,9.9598675,10.120613,5.4161005,11.661303,8.4064846,8.4896164,8.1782179,0,0,0.476846536548029,0.101798698813624,0.421354764638347,110.47735536
"Waltham Forest","12","00BHGJ","E05000601","Hoe Street",10.6751054852321,0.499137435307648,5116,53.12744332,46.54026583,0.332290852,23490,27520,9.049852354,7.311827957,111997.5,288,10772.72727,145.9816887,153.5534045,140.8393866,123.6114394,126.3988962,123.807343,21.5327229557491,27.6713168758035,0.613697210467225,0.138094826841696,0.182744623888073,5000,22.92,18.42,80.3664921465969,7.48,6.22,99.2153443766347,23.0165649520488,5417,17.3712386930035,31.0503968986524,796,92,210,34.7294938917976,4.01396160558464,9.16230366492147,65.2705061082024,1474,3951,2201,8411,34.652179048069,3362,1224,1595,32.3842155009452,7578,2081,6459,3880,15166,58.89,4.98348119397959,3.06957377601045,0.425886852169326,0.469742004517893,0.443652678807073,-5.54876130699649,-24.2092552661278,1,3670,1351,0.391425697460087,530,0.14441417,1004,0.27356949,785,0.21389645,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,10,10.06433,10.222669,5.6629605,11.626232,8.5171928,8.5972977,9.2847729,0,0,0.160740203193033,0.202830188679245,0.414731494920174,133.64209394
"Waltham Forest","13","00BHGK","E05000602","Larkswood",7.48837209302326,0.311546264443856,4425,10.93785311,87.5480226,1.514124294,25810,30320,4.922779923,5.861136159,138000,263,5119.047619,89.95738373,89.05549968,78.47735883,91.4596135,105.1709027,100.4767791,16.8612191955304,26.292725675,0.864486864486865,0.0617085617085617,0.0430920430920431,4332,8.84118190212373,6.6943674976916,54.8051948051948,2.03139427516159,2.26223453370268,96.6580976863753,12.0822622107969,4451,7.95326892833071,12.5814423725006,335,19,21,37.890861618799,2.14903394255875,2.37524804177546,62.109138381201,4849,1402,993,7808,34.4718609456667,1744,1128,4910,33.9169029712736,7782,7995,3799,2376,14170,61.8186146155677,4.49933604407595,2.82501626286142,0.268101623147495,0.179559426229508,0.224106913389874,-0.88791297379302,-10.0429216774709,1,3051,476,0.190229018093172,1653,0.54178959,358,0.11733858,294,0.096361846,0,0,0,0,270,0.088495575,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,11,10.158517,10.319563,5.572154,11.835009,8.373785,8.4008837,8.5407238,0,0,0.145605431912486,0.629950961901169,0.224443606186345,92.928030762
"Waltham Forest","14","00BHGL","E05000603","Lea Bridge",8.73015873015873,0.647501754833769,5218,47.87274818,52.0505941,0.076657723,21940,25720,9.653092006,8.630609896,92250,344,4846.153846,148.2747655,161.6262922,138.9762012,140.200494,135.7183019,132.326326,23.8511687131367,29.2381220043501,0.462479740680713,0.260210696920583,0.222123176661264,5029,10.1809504871744,21.8333664744482,43.6399217221135,2.78385364883675,7.59594352754027,100,20.5940594059406,5597,7.36108629623012,34.6971591924245,287,71,141,28.18990234375,6.97380859375,13.84939453125,71.81009765625,1131,3942,1497,6999,27.140768588137,3443,1319,1344,26.2769580022701,6226,661,8471,3863,13921,53.07,4.99906707620272,3.171833218781,0.608505136125278,0.563223317616802,0.553003533568905,-2.81986419094426,-27.6974551098803,1,2772,1375,0.507474162506449,451,0.16269842,517,0.18650794,429,0.15476191,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,10,9.996067,10.155025,5.8406415,11.432258,8.5229769,8.6299858,8.4859409,0,0,0.230438521066208,0.199054170249355,0.518916595012898,141.76952306
"Waltham Forest","15","00BHGM","E05000604","Leyton",11.2109375,0.635081782289904,5119,56.80797031,42.97714397,0.21488572,20540,24150,10.37804435,6.956037841,104000,223,6400,166.7450243,223.9058534,189.6890097,188.0234196,156.97084,141.9125127,27.6602413429981,33.6573335304991,0.45951126018208,0.277910876856732,0.200047915668424,4869,27.9523516122407,17.5189977408092,78.0973451327434,9.20106798110495,7.33210104744301,99.1169977924945,10.0073583517292,5207,6.1647781832149,30.1133090071058,700,197,408,25.0426157237326,7.04770756796473,14.5962674504041,74.9573842762674,559,3914,4266,8992,37.6350468954054,2525,4639,460,32.5,7624,1005,5917,6389,13929,54.63,5.11646584507017,3.31999605154193,0.424797185727619,0.435275800711744,0.331190975865687,-21.7875734290258,-77.9454041336713,1,3339,1427,0.380290508584906,216,0.064690024,1443,0.43216532,253,0.07577119,0,0,0,0,0,0,0,3,1,0.33333334,2,0.66666669,0,0,0,0,0,0,0,0,0,0,10,9.9301291,10.09204,5.4071717,11.552146,8.4906435,8.5577593,8.7640533,0,0,0.601132075471698,0.0656603773584906,0.333207547169811,180.10032708
"Waltham Forest","16","00BHGN","E05000605","Leytonstone",8.85321100917431,0.475813339544996,4405,31.48694665,64.33598184,4.17707151,26900,31670,6.576200418,4.367373154,120000,258,8384.615385,129.5494333,142.7929547,146.1363238,131.2708316,135.0452921,150.6905963,20.4551736789474,32.2446605137231,0.601316408086507,0.128349788434415,0.208462623413258,4305,6.59698025551684,24.390243902439,45.6521739130435,2.09059233449477,9.05923344947735,98.9285714285714,20,4830,2.65010351966874,37.3913043478261,176,35,77,26.6788732394366,5.30545774647887,11.6720070422535,73.3211267605634,1097,4057,2323,8842,38.7871287128713,3433,3051,646,34.9628871256719,7756,2415,6882,4420,14425,58.37,4.86406253262572,3.01823584212739,0.477088388214905,0.458832843248134,0.44262506446622,-3.9468767358481,-59.8285364360074,1,3612,1431,0.390258774462647,389,0.10769657,811,0.22452934,594,0.16445182,387,0.10714286,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,12,10.199882,10.363125,5.5529594,11.695247,8.3675327,8.4826021,9.0341539,0,0,0.336500655307995,0.0740498034076016,0.384338138925295,141.1871997
"Waltham Forest","17","00BHGP","E05000606","Markhouse",10.0900900900901,0.581622176591376,4766,37.8304658,62.00167856,0.083927822,22440,26290,8.748317631,7.8125,117500,269,7400,98.8812703,115.806084,118.102861,104.5270214,106.2379731,93.97360471,19.0364489354927,29.3457344563019,0.513712497699245,0.173845021166943,0.254279403644395,4390,17.1070615034169,17.3120728929385,37.7005347593583,4.32801822323462,5.87699316628702,100,17.2459893048128,4864,12.2738486842105,29.9136513157895,515,102,121,30.1045272969374,5.9624500665779,7.07310252996005,69.8954727030626,1129,3600,2113,8416,36.3151026219006,2836,803,1582,28.3420463032113,6123,1718,6703,4407,13486,56.7,4.59391984051197,2.94635550648008,0.497033961144891,0.427756653992395,0.463171647885024,-4.83321281920633,-28.2527353879038,1,3512,1227,0.369818317287004,442,0.12585421,740,0.21070614,570,0.16230068,533,0.15176538,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,12,10.0186,10.176944,5.5947113,11.674193,8.387085,8.4896164,8.909235,0,0,0.16215155084413,0.214762465645858,0.390263054574009,107.729508842
"Waltham Forest","18","00BHGQ","E05000607","Valley",7.09677419354839,0.383519748339741,4595,15.97388466,83.4820457,0.544069641,24540,28770,5.495795032,6.467661692,127100,251,5425,154.8209366,161.5768011,135.0022351,133.0862236,126.5416015,142.2572178,21.6712580294187,23.8839673387097,0.803932584269663,0.107771535580524,0.0529026217228464,4220,8.93364928909953,6.54028436018957,57.4803149606299,2.01421800947867,1.35071090047393,100,17.3333333333333,4319,7.17758740449178,13.2669599444316,283,25,63,31.6779840848806,2.79840848806366,7.05198938992042,68.3220159151194,4887,1529,1624,8040,37.0865060541755,2726,934,4618,37.0159453302961,8278,6047,3908,2034,11989,61.8577788473108,5.04226920136426,3.07598686782807,0.325965468345984,0.190174129353234,0.329306595796086,-1.75606188460775,-19.6567139338055,1,2864,546,0.266023409176755,1710,0.59706706,608,0.2122905,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,9,10.10806,10.267089,5.5254531,11.752729,8.3475904,8.370779,8.598773,0,0,0.11553095814597,0.543064683500519,0.341404358353511,139.69281582
"Waltham Forest","19","00BHGR","E05000608","William Morris",9.2,0.517672771120657,4957,41.13375025,58.82590276,0.040346984,24240,28410,7.373271889,7.028265852,107000,335,11250,100.4281127,115.1135474,98.34535426,96.78754761,96.79497504,103.1746032,21.4056368099467,29.4733451452912,0.588154897494305,0.149612756264237,0.198177676537585,4586,9.63802878325338,16.94286960314,54.6485260770975,2.24596598342782,5.47317924116877,99.3273542600897,22.4215246636771,4964,8.82352941176471,29.1498791297341,310,42,72,32.1642533936652,4.35773755656109,7.470407239819,67.8357466063349,934,4083,3649,9162,40.4227053140097,3867,1707,1057,30.8547938580583,6887,1696,7154,4744,14535,60.46,4.6094421750351,3.06365428967746,0.4921912624699,0.445645055664702,0.561492667344272,-0.814499371488674,-8.45089166888475,1,3527,1421,0.454402866684472,322,0.091295719,1288,0.36518288,496,0.14062943,0,0,0,0,0,0,0,3,2,0.66666669,1,0.33333334,0,0,0,0,0,0,0,0,0,0,10,10.095759,10.254497,5.8141303,11.580585,8.4307632,8.5099669,9.3281231,0,0,0.247233880198398,0.149179702403663,0.505913773368943,102.043205502
"Waltham Forest","20","00BHGS","E05000609","Wood Street",10.2597402597403,0.504039497307002,5174,37.37920371,61.88635485,0.734441438,23220,27200,8.685229578,8.097165992,127000,233,6416.666667,120.6747405,140.4161732,117.8270217,114.2649199,101.6949153,101.6282545,26.3840830483871,27.6704769537209,0.645309328391139,0.161150825169888,0.135645574088783,5017,27.9848515048834,12.4975084711979,79.6296296296296,9.34821606537771,3.32868247956946,99.7852541159628,19.4702934860415,5259,22.2095455409774,23.5405970716866,908,138,304,32.4461253561254,4.93123931623932,10.8630199430199,67.5538746438747,2878,4143,1822,9400,40.1820546163849,3778,2986,1280,36.7049626909866,8817,3100,7645,3848,15167,61.5,4.79309883114027,3.27276091349221,0.504054855937232,0.440744680851064,0.428490416241352,-5.77530596390602,-20.6372578496556,1,3698,1471,0.412750503045255,999,0.27014601,671,0.18144943,557,0.15062195,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,10,10.05277,10.210972,5.4510384,11.751943,8.520587,8.5676966,8.766654,0,0,0.320867379006914,0.146134506599623,0.427718416090509,115.16625692
"Wandsworth","1","00BJFZ","E05000610","Balham",4.72118959107807,0.193952952342214,5980,5.886287625,61.07023411,33.04347826,36330,50720,4.383767535,5.352112676,245000,452,11208.33333,151.9487294,173.9516965,128.3571167,131.1936531,107.061987,107.8445131,14.4571130473762,15.9213133344349,0.809034267912773,0.0726635514018692,0.0709501557632399,5671,7.10633045318286,23.999294657027,63.3165829145729,1.74572385822606,6.10121671662846,93.0521091811414,7.44416873449131,6288,5.07315521628499,34.367048346056,284,22,83,39.9643672456576,3.09583126550868,11.6797270471464,60.0356327543424,6545,1979,939,10100,32.4302209291754,2127,750,5034,27.4988224211022,8466,12112,5262,4482,22642,67.1,5.02354315736667,2.67118654585554,0.232399964667432,0.195940594059406,0.2512402551382,-2.03317523689787,-28.6107612120294,1,4090,695,0.212344272380952,2284,0.5584352,474,0.11589242,637,0.15574571,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,9,10.5004,10.834076,6.1136823,12.409014,8.6431208,8.746398,9.3244123,0,0,0.0931972789115646,0.573469387755102,0.254761904761905,129.68179328
"Wandsworth","2","00BJGA","E05000611","Bedford",6.11721611721612,0.276157804459691,5890,10.64516129,72.52971138,16.82512733,31890,43440,5.495308883,4.637491835,192000,484,7583.333333,104.4105736,109.4724485,84.19905558,84.4696426,77.98715506,78.84952648,13.6219718730607,16.3737737320543,0.763463163555351,0.094875931474226,0.09103480064531,6041,4.12183413342162,29.1342492964741,56.5040650406504,0.811123986095017,11.2398609501738,94.4444444444444,10.3174603174603,6432,4.08893034825871,38.3550995024876,172,6,63,41.7289959839357,1.45566265060241,15.2844578313253,58.2710040160643,5725,3248,985,10803,34.2335832354801,3330,468,4036,28.5960049698939,8367,9442,6997,4077,21751,64.84,4.64833095001358,2.61168406799984,0.321686359247851,0.30065722484495,0.397992111868053,-0.0329037851629126,-0.798280185418293,1,4419,1093,0.295498408054261,1960,0.44353926,521,0.11789998,750,0.16972166,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,10,10.370048,10.679136,6.182085,12.165251,8.7063246,8.7690411,8.9337082,0,0,0.128254316251028,0.382022471910112,0.343655796108523,86.995565644
"Wandsworth","3","00BJGB","E05000612","Earlsfield",6.7037037037037,0.27725271879855,5924,9.503713707,85.22957461,5.266711681,30240,40870,4.531168151,5.602409639,185400,496,9642.857143,116.1773428,109.6674741,105.9358752,99.73064928,93.01198144,83.64680938,20.6109134003829,21.608144608548,0.778501123769666,0.103464310625436,0.0671936758893281,5758,11.8617575547065,21.5178881556096,69.1411935953421,2.60507120527961,5.76589093435221,99.5645863570392,5.37010159651669,6693,8.78529807261318,30.1807858957119,478,34,138,40.2975695461201,2.86635431918009,11.6340263543192,59.7024304538799,6518,2241,NA,9336,30.76785234298,3708,767,5034,32.4031890660592,9777,10641,5870,3872,21173,64.49,4.75511784089639,3.02582071223101,0.277239880980494,0.240038560411311,0.379257440932801,-3.07645948209332,-25.9359497772962,1,3736,853,0.290197958934727,2306,0.61723769,0,0,577,0.15444325,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,7,10.316921,10.618152,6.2065759,12.130271,8.6583452,8.8088179,9.1739731,0,0,0.0796835264198926,0.492512009042102,0.352076857869455,98.39855788
"Wandsworth","4","00BJGC","E05000613","East Putney",4.42446043165468,0.206230861403275,6799,7.236358288,70.28974849,22.47389322,34670,47950,3.96767083,3.755868545,213025,450,8687.5,79.5330965,88.08252777,73.25249643,72.82578103,73.86167346,74.5439583,10.7300804758432,13.5424583705893,0.862913003940588,0.0312973628372234,0.0453925431949075,6450,9.06976744186047,25.906976744186,76.8313458262351,2.31007751937985,7.62790697674419,95.578231292517,5.27210884353742,6961,7.5994828329263,38.9024565436001,488,17,59,53.8051282051282,1.87435897435897,6.50512820512821,46.1948717948718,7078,1485,941,10086,32.4531362653208,2156,1073,5582,27.7002204261572,8811,11361,4234,3889,20726,61.57,4.37617324320418,2.37305105669307,0.204284473608029,0.147233789411065,0.244694132334582,-1.47028460893416,-16.2108303036331,1,4057,536,0.189025807383007,2450,0.60389453,489,0.12053242,582,0.14345576,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,10,10.45363,10.777914,6.1092477,12.269165,8.7718353,8.8480787,9.0696402,0,0,0.133421838698971,0.620643876535015,0.245934284766014,76.513287398
"Wandsworth","5","00BJGD","E05000614","Fairfield",5.31496062992126,0.220625470471498,6171,5.007292173,70.68546427,24.30724356,34550,47750,4.227261523,4.642313546,240000,585,8466.666667,156.4188116,157.7252376,143.8382591,129.6422358,120.5993062,121.9157144,20.7340324162519,24.5774595866585,0.820176167525345,0.0806880505235167,0.0484460694698355,5789,8.11884608740715,23.6655726377613,78.6016949152542,1.77923648298497,5.25133874589739,99.3630573248408,5.30785562632696,6726,5.73892358013678,35.2066607195956,394,13,52,48.5290638297872,1.60121276595745,6.40485106382979,51.4709361702128,5917,1907,817,9231,30.0529486945408,2133,360,4742,26.1990117236702,7548,11288,5042,3722,20976,63.18,5.05253709965068,3.03177642833425,0.240369946605645,0.206586502004117,0.282591414944356,-2.37992250727037,-29.3135561586982,1,3756,668,0.209789108223059,2085,0.55511183,413,0.1099574,590,0.15708201,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,9,10.450163,10.773734,6.3716121,12.388394,8.6637144,8.813736,9.0438919,0,0,0.117916803144448,0.537831641008844,0.241729446446119,134.74415062
"Wandsworth","6","00BJGE","E05000615","Furzedown",8.15602836879433,0.431179050567595,5885,20.67969414,75.56499575,3.75531011,26150,34790,6.046983759,4.099244876,142250,370,10071.42857,77.44987292,83.20460609,82.84762698,79.7755884,69.70185334,68.0834055,16.8737644739107,20.5479452042775,0.655956865351946,0.153925696137085,0.122608759878868,5515,9.48322756119674,19.4016319129646,58.0037664783427,1.4687216681777,5.25838621940163,99.4263862332696,4.20650095602294,5953,8.11355619015622,27.2299680833193,429,17,61,45.2377629063097,1.79263862332696,6.43240917782027,54.7622370936903,5726,5891,888,13089,43.9609404626469,4941,780,4919,36.9990412272291,11035,6017,10598,2779,20466,65.66,4.34963092606101,2.8257600177173,0.517834457148441,0.450072580029032,0.447757136384232,-1.36967137104051,-14.4430929470142,1,4945,2012,0.413228879280855,2033,0.41112235,316,0.063902929,584,0.11809909,0,0,0,0,0,0,1,3,2,0.66666669,0,0,1,0.33333334,0,0,0,0,0,0,0,0,10,10.171604,10.457086,5.9135032,11.865341,8.6152267,8.6916504,9.2174578,0,0,0.0724003887269193,0.412050534499514,0.41958211856171,76.722616062
"Wandsworth","7","00BJGF","E05000616","Graveney",7.68115942028986,0.464140018423477,5911,12.29910337,86.21214684,1.488749789,26680,35540,6.32283992,4.586693548,160000,379,13800,139.1241404,150.4641289,136.6027008,140.7158367,120.7998351,134.6913748,22.6565327498439,28.2415996735495,0.62491485658064,0.123666086430031,0.184742299250738,5476,11.4317019722425,25.9861212563915,23.3704292527822,2.81227173119065,8.08984660336012,98.3974358974359,9.4551282051282,6100,9.42622950819672,35.8032786885246,467,34,96,40.8513099041534,2.97418530351438,8.39769968051118,59.1486900958466,2806,4433,3568,11527,38.2107797740322,4001,3161,1595,29.9990686411474,9026,4498,8912,6335,20376,63.18,4.93536663096027,3.12044823197018,0.437377306635257,0.384575344842544,0.443274983381343,-2.00547246404579,-17.5430786151993,1,4517,1547,0.381876517591069,1006,0.22271419,1244,0.27540404,489,0.1082577,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,11,10.191669,10.478415,5.9375362,11.982929,8.6081305,8.7160444,9.532424,0,0,0.342244418331375,0.157461809635723,0.421269095182139,136.65477526
"Wandsworth","8","00BJGG","E05000617","Latchmere",12.7480916030534,0.445044927724964,6432,32.21393035,60.2300995,7.555970149,22810,30180,8.121985374,6.768292683,158000,247,11909.09091,131.864793,132.3474214,119.6285104,123.1224726,100.2887527,100.6664815,29.0922901607143,30.988097744382,0.638139091775167,0.244045728802795,0.0489838043823436,5839,46.480561740024,13.2728206884741,85.6038291605302,16.6466860763829,4.2301764000685,98.6361960928861,3.28050129008478,6756,41.2670219064535,21.8028419182948,1563,117,876,33.6269602063375,2.51718128224024,18.8465880619013,66.3730397936625,4821,5237,NA,10603,37.9620575004889,3931,221,2758,25.8993512875958,7180,5981,8330,2721,17699,57.58,4.88177710218274,3.37047319614309,0.470648059212385,0.493916815995473,0.547493036211699,-5.21353983357046,-11.2166024643397,1,3994,1778,0.465552903123888,1671,0.41837758,0,0,545,0.13645469,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,7,10.034954,10.314935,5.5093884,11.97035,8.6723146,8.8181858,9.3850574,0,0,0.0786756852972588,0.339266642933428,0.485938056247775,115.21072772
